id,gender,chipTime_16k,city,year,chipTime_21k,chipTime_32k,chipTime_42k,age,pace_16k,pace_21k,pace_32k,pace_change_16k_21k,pace_change_21k_32k
4558,0,6001.0,0,2025,9226.0,15312.0,,2.0,375.0625,437.2511848341232,478.5,-62.188684834123194,-41.248815165876806
1356,0,6636.0,0,2024,8996.0,15313.0,20021.0,1.0,414.75,426.3507109004739,478.53125,-11.600710900473928,-52.18053909952607
8943,0,9181.0,1,2024,10767.0,15315.0,21228.0,3.0,573.8125,510.2843601895734,478.59375,63.52813981042658,31.69061018957342
5888,1,6693.0,0,2025,13059.0,15315.0,,1.0,418.3125,618.909952606635,478.59375,-200.597452606635,140.316202606635
15184,0,6323.0,4,2024,10879.0,15316.0,,6.0,395.1875,515.5924170616113,478.625,-120.40491706161129,36.967417061611286
4215,0,5162.0,0,2025,13062.0,15317.0,,1.0,322.625,619.0521327014218,478.65625,-296.4271327014218,140.39588270142178
726,0,5927.0,0,2024,8650.0,15322.0,27414.0,5.0,370.4375,409.95260663507105,478.8125,-39.51510663507105,-68.85989336492895
6315,0,7396.0,0,2025,8853.0,15324.0,,1.0,462.25,419.5734597156398,478.875,42.676540284360215,-59.301540284360215
6042,1,6735.0,0,2025,8925.0,15324.0,,1.0,420.9375,422.9857819905213,478.875,-2.048281990521275,-55.889218009478725
4834,0,6420.0,0,2025,8257.0,15328.0,,2.0,401.25,391.3270142180094,479.0,9.922985781990576,-87.67298578199058
2433,1,7979.0,0,2024,10374.0,15328.0,20702.0,3.0,498.6875,491.6587677725118,479.0,7.028732227488206,12.658767772511794
717,0,5916.0,0,2024,8121.0,15330.0,21470.0,9.0,369.75,384.8815165876777,479.0625,-15.131516587677709,-94.18098341232229
1433,0,6711.0,0,2024,10047.0,15333.0,,4.0,419.4375,476.16113744075824,479.15625,-56.72363744075824,-2.995112559241761
8721,0,6726.0,1,2024,8369.0,15334.0,,4.0,420.375,396.63507109004735,479.1875,23.739928909952653,-82.55242890995265
4449,1,6062.0,0,2025,8365.0,15336.0,,1.0,378.875,396.4454976303317,479.25,-17.570497630331715,-82.80450236966828
15956,0,7075.0,5,2024,9154.0,15336.0,24913.0,3.0,442.1875,433.8388625592417,479.25,8.348637440758296,-45.411137440758296
750,0,6082.0,0,2024,9252.0,15336.0,23239.0,5.0,380.125,438.48341232227483,479.25,-58.35841232227483,-40.76658767772517
1158,0,6482.0,0,2024,8315.0,15339.0,19940.0,6.0,405.125,394.07582938388623,479.34375,11.04917061611377,-85.26792061611377
4488,0,6109.0,0,2025,8148.0,15340.0,,4.0,381.8125,386.1611374407583,479.375,-4.348637440758296,-93.2138625592417
16130,0,8033.0,5,2024,9858.0,15341.0,,3.0,502.0625,467.2037914691943,479.40625,34.8587085308057,-12.2024585308057
2854,1,8395.0,0,2024,11346.0,15346.0,,1.0,524.6875,537.7251184834123,479.5625,-13.037618483412302,58.1626184834123
6068,1,6601.0,0,2025,8803.0,15348.0,,1.0,412.5625,417.2037914691943,479.625,-4.6412914691943,-62.4212085308057
907,1,6146.0,0,2024,8827.0,15348.0,21245.0,1.0,384.125,418.34123222748815,479.625,-34.21623222748815,-61.28376777251185
4965,0,6428.0,0,2025,8611.0,15356.0,,7.0,401.75,408.10426540284357,479.875,-6.354265402843566,-71.77073459715643
916,0,6127.0,0,2024,9806.0,15357.0,26160.0,2.0,382.9375,464.73933649289097,479.90625,-81.80183649289097,-15.16691350710903
4116,0,5613.0,0,2025,7614.0,15358.0,,1.0,350.8125,360.8530805687204,479.9375,-10.040580568720372,-119.08441943127963
686,0,5976.0,0,2024,8461.0,15365.0,,2.0,373.5,400.99526066350705,480.15625,-27.495260663507054,-79.16098933649295
15848,1,6539.0,5,2024,12462.0,15366.0,22630.0,3.0,408.6875,590.6161137440757,480.1875,-181.92861374407573,110.42861374407573
4256,0,5834.0,0,2025,8832.0,15367.0,,3.0,364.625,418.5781990521327,480.21875,-53.953199052132675,-61.640550947867325
5173,0,6581.0,0,2025,9327.0,15368.0,,3.0,411.3125,442.0379146919431,480.25,-30.725414691943115,-38.212085308056885
15845,0,6455.0,5,2024,8477.0,15370.0,17571.0,2.0,403.4375,401.75355450236964,480.3125,1.6839454976303614,-78.55894549763036
3879,0,5068.0,0,2025,6964.0,15374.0,,2.0,316.75,330.0473933649289,480.4375,-13.297393364928894,-150.3901066350711
13930,1,5990.0,2,2024,7493.0,15381.0,20603.0,4.0,374.375,355.11848341232223,480.65625,19.256516587677766,-125.53776658767777
5520,0,6396.0,0,2025,8024.0,15382.0,,1.0,399.75,380.2843601895734,480.6875,19.46563981042658,-100.40313981042658
5521,0,6985.0,0,2025,11165.0,15382.0,,5.0,436.5625,529.1469194312796,480.6875,-92.58441943127957,48.45941943127957
5169,0,6031.0,0,2025,7800.0,15383.0,,2.0,376.9375,369.66824644549763,480.71875,7.26925355450237,-111.05050355450237
5011,0,5937.0,0,2025,8467.0,15384.0,,3.0,371.0625,401.27962085308053,480.75,-30.21712085308053,-79.47037914691947
13932,1,6032.0,2,2024,7718.0,15386.0,,4.0,377.0,365.781990521327,480.8125,11.218009478673025,-115.03050947867303
4653,1,6112.0,0,2025,9077.0,15386.0,,6.0,382.0,430.18957345971563,480.8125,-48.18957345971563,-50.62292654028437
6049,1,6822.0,0,2025,10322.0,15386.0,,1.0,426.375,489.1943127962085,480.8125,-62.81931279620852,8.381812796208521
5484,0,6299.0,0,2025,9035.0,15387.0,,3.0,393.6875,428.1990521327014,480.84375,-34.51155213270141,-52.64469786729859
4986,1,6579.0,0,2025,9474.0,15388.0,,1.0,411.1875,449.00473933649283,480.875,-37.81723933649283,-31.870260663507167
893,0,6161.0,0,2024,8261.0,15390.0,22484.0,2.0,385.0625,391.5165876777251,480.9375,-6.454087677725113,-89.42091232227489
7443,0,8645.0,0,2025,9273.0,15390.0,,1.0,540.3125,439.47867298578194,480.9375,100.83382701421806,-41.45882701421806
14364,0,5698.0,3,2024,7446.0,15392.0,20295.0,2.0,356.125,352.8909952606635,481.0,3.2340047393365126,-128.1090047393365
1279,1,6475.0,0,2024,9767.0,15393.0,,5.0,404.6875,462.8909952606635,481.03125,-58.20349526066349,-18.140254739336513
4351,0,5810.0,0,2025,7598.0,15394.0,,3.0,363.125,360.0947867298578,481.0625,3.0302132701422124,-120.96771327014221
8567,0,5414.0,1,2024,9249.0,15395.0,,3.0,338.375,438.34123222748815,481.09375,-99.96623222748815,-42.75251777251185
5869,0,7124.0,0,2025,9921.0,15395.0,,3.0,445.25,470.18957345971563,481.09375,-24.939573459715632,-10.904176540284368
6772,0,7314.0,0,2025,8470.0,15398.0,,1.0,457.125,401.42180094786727,481.1875,55.70319905213273,-79.76569905213273
5590,1,6955.0,0,2025,9288.0,15399.0,,2.0,434.6875,440.18957345971563,481.21875,-5.502073459715632,-41.02917654028437
1112,0,6259.0,0,2024,8694.0,15401.0,20479.0,3.0,391.1875,412.0379146919431,481.28125,-20.850414691943115,-69.24333530805688
8851,1,7787.0,1,2024,10277.0,15403.0,,3.0,486.6875,487.06161137440756,481.34375,-0.3741113744075619,5.717861374407562
1278,0,6620.0,0,2024,9245.0,15404.0,20858.0,7.0,413.75,438.15165876777246,481.375,-24.40165876777246,-43.22334123222754
2030,0,7167.0,0,2024,9350.0,15406.0,,1.0,447.9375,443.127962085308,481.4375,4.809537914691987,-38.30953791469199
4640,0,6055.0,0,2025,9587.0,15406.0,,3.0,378.4375,454.3601895734597,481.4375,-75.9226895734597,-27.077310426540294
14651,1,7714.0,3,2024,9686.0,15408.0,21068.0,5.0,482.125,459.0521327014218,481.5,23.072867298578217,-22.447867298578217
1185,0,6407.0,0,2024,9419.0,15410.0,21069.0,2.0,400.4375,446.3981042654028,481.5625,-45.96060426540282,-35.16439573459718
724,0,5753.0,0,2024,8846.0,15413.0,20646.0,3.0,359.5625,419.2417061611374,481.65625,-59.679206161137415,-62.414543838862585
1912,1,7196.0,0,2024,12183.0,15414.0,,3.0,449.75,577.3933649289099,481.6875,-127.64336492890993,95.70586492890993
4752,1,6394.0,0,2025,8850.0,15417.0,,6.0,399.625,419.43127962085305,481.78125,-19.806279620853047,-62.34997037914695
5481,0,6749.0,0,2025,9022.0,15418.0,,6.0,421.8125,427.58293838862556,481.8125,-5.770438388625564,-54.229561611374436
15862,0,6620.0,5,2024,8477.0,15419.0,25274.0,2.0,413.75,401.75355450236964,481.84375,11.996445497630361,-80.09019549763036
5568,0,6899.0,0,2025,8724.0,15419.0,,2.0,431.1875,413.4597156398104,481.84375,17.727784360189617,-68.38403436018962
6498,0,7170.0,0,2025,9396.0,15419.0,,2.0,448.125,445.30805687203787,481.84375,2.8169431279621335,-36.53569312796213
1422,0,6741.0,0,2024,8716.0,15422.0,16741.0,2.0,421.3125,413.0805687203791,481.9375,8.23193127962088,-68.85693127962088
4817,0,6366.0,0,2025,9263.0,15423.0,,3.0,397.875,439.0047393364929,481.96875,-41.12973933649289,-42.96401066350711
1611,0,6790.0,0,2024,9278.0,15427.0,,2.0,424.375,439.7156398104265,482.09375,-15.340639810426524,-42.378110189573476
1377,0,6702.0,0,2024,9867.0,15428.0,19779.0,1.0,418.875,467.63033175355446,482.125,-48.75533175355446,-14.494668246445542
5894,0,6665.0,0,2025,9201.0,15430.0,,2.0,416.5625,436.06635071090045,482.1875,-19.50385071090045,-46.12114928909955
15859,0,6621.0,5,2024,9307.0,15431.0,,5.0,413.8125,441.0900473933649,482.21875,-27.277547393364898,-41.1287026066351
4481,0,5973.0,0,2025,8641.0,15436.0,,0.0,373.3125,409.5260663507109,482.375,-36.21356635071089,-72.84893364928911
14491,1,6730.0,3,2024,8966.0,15436.0,,2.0,420.625,424.9289099526066,482.375,-4.3039099526066025,-57.4460900473934
5303,0,6703.0,0,2025,8865.0,15437.0,,2.0,418.9375,420.1421800947867,482.40625,-1.2046800947866814,-62.26406990521332
4387,0,5836.0,0,2025,8192.0,15438.0,,1.0,364.75,388.2464454976303,482.4375,-23.496445497630305,-94.1910545023697
5424,0,6198.0,0,2025,8501.0,15441.0,,3.0,387.375,402.8909952606635,482.53125,-15.515995260663487,-79.64025473933651
5204,0,6738.0,0,2025,8704.0,15441.0,,6.0,421.125,412.5118483412322,482.53125,8.613151658767777,-70.01940165876778
5351,0,6662.0,0,2025,9016.0,15445.0,,4.0,416.375,427.2985781990521,482.65625,-10.923578199052088,-55.35767180094791
13991,1,6516.0,2,2024,8056.0,15449.0,,2.0,407.25,381.80094786729853,482.78125,25.449052132701468,-100.98030213270147
2041,1,7319.0,0,2024,9478.0,15451.0,20401.0,1.0,457.4375,449.1943127962085,482.84375,8.243187203791479,-33.64943720379148
5512,0,6225.0,0,2025,7349.0,15454.0,,1.0,389.0625,348.2938388625592,482.9375,40.7686611374408,-134.6436611374408
1707,1,6898.0,0,2024,9236.0,15456.0,26579.0,2.0,431.125,437.7251184834123,483.0,-6.600118483412302,-45.2748815165877
1883,0,7267.0,0,2024,9744.0,15457.0,20203.0,2.0,454.1875,461.80094786729853,483.03125,-7.613447867298532,-21.230302132701468
5017,1,6025.0,0,2025,8336.0,15459.0,,2.0,376.5625,395.07109004739334,483.09375,-18.50859004739334,-88.02265995260666
6573,0,7197.0,0,2025,9185.0,15459.0,,2.0,449.8125,435.30805687203787,483.09375,14.504443127962134,-47.78569312796213
14417,0,6228.0,3,2024,7449.0,15460.0,,0.0,389.25,353.0331753554502,483.125,36.216824644549774,-130.09182464454977
2108,1,7349.0,0,2024,9843.0,15460.0,,2.0,459.3125,466.4928909952606,483.125,-7.180390995260609,-16.63210900473939
14058,0,7100.0,2,2024,8726.0,15461.0,,8.0,443.75,413.5545023696682,483.15625,30.195497630331772,-69.60174763033177
948,0,6315.0,0,2024,9481.0,15461.0,18924.0,4.0,394.6875,449.3364928909952,483.15625,-54.6489928909952,-33.8197571090048
5012,0,6012.0,0,2025,8759.0,15462.0,,3.0,375.75,415.11848341232223,483.1875,-39.368483412322234,-68.06901658767777
5553,1,7025.0,0,2025,9069.0,15463.0,,2.0,439.0625,429.8104265402843,483.21875,9.252073459715689,-53.40832345971569
4719,0,6171.0,0,2025,8705.0,15465.0,,5.0,385.6875,412.5592417061611,483.28125,-26.871741706161117,-70.72200829383888
8968,0,10316.0,1,2024,9496.0,15465.0,,2.0,644.75,450.0473933649289,483.28125,194.7026066350711,-33.233856635071106
2874,0,8406.0,0,2024,10122.0,15466.0,,1.0,525.375,479.7156398104265,483.3125,45.659360189573476,-3.5968601895734764
5086,0,6457.0,0,2025,9232.0,15467.0,,3.0,403.5625,437.53554502369667,483.34375,-33.97304502369667,-45.80820497630333
499,0,5573.0,0,2024,7278.0,15468.0,23868.0,6.0,348.3125,344.9289099526066,483.375,3.3835900473933975,-138.4460900473934
644,0,5859.0,0,2024,8090.0,15468.0,,1.0,366.1875,383.4123222748815,483.375,-17.22482227488149,-99.96267772511851
5630,0,6948.0,0,2025,8682.0,15468.0,,1.0,434.25,411.46919431279616,483.375,22.780805687203838,-71.90580568720384
4067,0,5452.0,0,2025,7706.0,15469.0,,2.0,340.75,365.2132701421801,483.40625,-24.46327014218008,-118.19297985781992
16120,1,7944.0,5,2024,8156.0,15469.0,21911.0,1.0,496.5,386.54028436018956,483.40625,109.95971563981044,-96.86596563981044
5838,1,6600.0,0,2025,8330.0,15470.0,,3.0,412.5,394.78672985781986,483.4375,17.713270142180136,-88.65077014218014
5244,0,6715.0,0,2025,10578.0,15471.0,,2.0,419.6875,501.3270142180094,483.46875,-81.63951421800942,17.858264218009424
5498,1,6980.0,0,2025,9140.0,15474.0,,6.0,436.25,433.17535545023696,483.5625,3.074644549763036,-50.387144549763036
1983,1,7326.0,0,2024,9722.0,15476.0,,2.0,457.875,460.7582938388625,483.625,-2.883293838862528,-22.866706161137472
2091,1,7485.0,0,2024,9327.0,15477.0,,2.0,467.8125,442.0379146919431,483.65625,25.774585308056885,-41.618335308056885
5280,0,6762.0,0,2025,9436.0,15478.0,,3.0,422.625,447.2037914691943,483.6875,-24.5787914691943,-36.4837085308057
1396,0,6755.0,0,2024,9279.0,15481.0,21204.0,3.0,422.1875,439.7630331753554,483.78125,-17.575533175355417,-44.01821682464458
530,0,5667.0,0,2024,10174.0,15483.0,,1.0,354.1875,482.18009478672985,483.84375,-127.99259478672985,-1.6636552132701468
7857,0,9280.0,0,2025,13162.0,15487.0,,2.0,580.0,623.7914691943128,483.96875,-43.791469194312754,139.82271919431275
1211,0,6544.0,0,2024,9106.0,15490.0,20985.0,3.0,409.0,431.563981042654,484.0625,-22.563981042654007,-52.49851895734599
4359,0,5892.0,0,2025,7963.0,15491.0,,2.0,368.25,377.39336492890993,484.09375,-9.143364928909932,-106.70038507109007
734,0,5859.0,0,2024,8156.0,15493.0,,4.0,366.1875,386.54028436018956,484.15625,-20.35278436018956,-97.61596563981044
4771,0,6406.0,0,2025,9003.0,15493.0,,6.0,400.375,426.6824644549763,484.15625,-26.307464454976298,-57.4737855450237
5180,0,6536.0,0,2025,8817.0,15496.0,,1.0,408.5,417.86729857819904,484.25,-9.36729857819904,-66.38270142180096
5955,0,6705.0,0,2025,9635.0,15498.0,,3.0,419.0625,456.63507109004735,484.3125,-37.57257109004735,-27.677428909952653
7377,0,8044.0,0,2025,11784.0,15498.0,,2.0,502.75,558.4834123222748,484.3125,-55.73341232227483,74.17091232227483
1699,0,6818.0,0,2024,8952.0,15500.0,,2.0,426.125,424.26540284360186,484.375,1.859597156398138,-60.10959715639814
701,0,5848.0,0,2024,10984.0,15500.0,,3.0,365.5,520.5687203791468,484.375,-155.06872037914684,36.19372037914684
1280,0,6446.0,0,2024,9290.0,15502.0,,1.0,402.875,440.2843601895734,484.4375,-37.40936018957342,-44.15313981042658
1395,0,6643.0,0,2024,9972.0,15502.0,21853.0,5.0,415.1875,472.60663507109,484.4375,-57.41913507109001,-11.830864928909989
6553,0,7217.0,0,2025,9691.0,15503.0,,1.0,451.0625,459.2890995260663,484.46875,-8.226599526066309,-25.17965047393369
952,0,6068.0,0,2024,9484.0,15505.0,18600.0,3.0,379.25,449.47867298578194,484.53125,-70.22867298578194,-35.05257701421806
4184,0,5589.0,0,2025,7529.0,15519.0,,1.0,349.3125,356.82464454976304,484.96875,-7.512144549763036,-128.14410545023696
8490,0,4334.0,1,2024,8884.0,15519.0,,2.0,270.875,421.042654028436,484.96875,-150.167654028436,-63.926095971563996
2345,0,7838.0,0,2024,8490.0,15520.0,,2.0,489.875,402.3696682464455,485.0,87.50533175355451,-82.63033175355451
1247,0,6571.0,0,2024,9081.0,15520.0,,3.0,410.6875,430.37914691943126,485.0,-19.691646919431264,-54.620853080568736
15947,0,7006.0,5,2024,9333.0,15521.0,,3.0,437.875,442.32227488151653,485.03125,-4.447274881516535,-42.708975118483465
8662,0,6168.0,1,2024,9210.0,15524.0,18130.0,5.0,385.5,436.4928909952606,485.125,-50.99289099526061,-48.63210900473939
1651,0,6806.0,0,2024,9969.0,15524.0,,4.0,425.375,472.4644549763033,485.125,-47.08945497630327,-12.660545023696727
1442,0,6587.0,0,2024,9553.0,15525.0,20002.0,3.0,411.6875,452.74881516587675,485.15625,-41.06131516587675,-32.40743483412325
1810,0,6934.0,0,2024,9194.0,15527.0,26360.0,4.0,433.375,435.7345971563981,485.21875,-2.359597156398081,-49.48415284360192
5467,0,6216.0,0,2025,8127.0,15528.0,,2.0,388.5,385.1658767772512,485.25,3.334123222748815,-100.08412322274881
2115,1,7428.0,0,2024,9997.0,15530.0,21308.0,2.0,464.25,473.79146919431275,485.3125,-9.541469194312754,-11.521030805687246
15229,0,6637.0,4,2024,9490.0,15532.0,17365.0,1.0,414.8125,449.7630331753554,485.375,-34.95053317535542,-35.61196682464458
6976,1,7589.0,0,2025,9678.0,15532.0,,0.0,474.3125,458.67298578199046,485.375,15.639514218009538,-26.702014218009538
8686,1,6331.0,1,2024,8913.0,15537.0,,5.0,395.6875,422.4170616113744,485.53125,-26.72956161137438,-63.11418838862562
4259,0,5210.0,0,2025,8230.0,15546.0,,0.0,325.625,390.0473933649289,485.8125,-64.4223933649289,-95.7651066350711
5041,0,6527.0,0,2025,9393.0,15547.0,,2.0,407.9375,445.1658767772511,485.84375,-37.22837677725113,-40.67787322274887
6277,1,7514.0,0,2025,9378.0,15552.0,,3.0,469.625,444.4549763033175,486.0,25.170023696682506,-41.545023696682506
5397,1,6875.0,0,2025,9595.0,15552.0,,3.0,429.6875,454.73933649289097,486.0,-25.05183649289097,-31.26066350710903
8847,1,7713.0,1,2024,9759.0,15555.0,,7.0,482.0625,462.5118483412322,486.09375,19.550651658767777,-23.581901658767777
2182,0,7654.0,0,2024,9957.0,15562.0,,4.0,478.375,471.8957345971564,486.3125,6.479265402843623,-14.416765402843623
1241,0,6486.0,0,2024,9576.0,15569.0,24285.0,2.0,405.375,453.83886255924165,486.53125,-48.46386255924165,-32.69238744075835
2988,1,8386.0,0,2024,10749.0,15569.0,24057.0,1.0,524.125,509.43127962085305,486.53125,14.693720379146953,22.900029620853047
1732,0,6978.0,0,2024,9084.0,15570.0,,7.0,436.125,430.521327014218,486.5625,5.603672985781998,-56.041172985782
1388,0,6742.0,0,2024,9670.0,15577.0,21813.0,2.0,421.375,458.2938388625592,486.78125,-36.9188388625592,-28.4874111374408
5386,0,6289.0,0,2025,13132.0,15577.0,,2.0,393.0625,622.3696682464455,486.78125,-229.30716824644549,135.58841824644549
14013,1,6691.0,2,2024,8396.0,15578.0,19613.0,5.0,418.1875,397.91469194312793,486.8125,20.272808056872066,-88.89780805687207
754,0,6065.0,0,2024,9333.0,15578.0,20991.0,5.0,379.0625,442.32227488151653,486.8125,-63.259774881516535,-44.490225118483465
1462,0,6832.0,0,2024,10534.0,15580.0,20707.0,2.0,427.0,499.2417061611374,486.875,-72.24170616113742,12.366706161137415
5827,0,7083.0,0,2025,9878.0,15583.0,,4.0,442.6875,468.15165876777246,486.96875,-25.46415876777246,-18.81709123222754
1861,0,7066.0,0,2024,9307.0,15584.0,22730.0,4.0,441.625,441.0900473933649,487.0,0.5349526066351018,-45.9099526066351
15971,0,7162.0,5,2024,9783.0,15585.0,,1.0,447.625,463.649289099526,487.03125,-16.024289099526015,-23.381960900473985
1018,0,6382.0,0,2024,10004.0,15588.0,,2.0,398.875,474.1232227488151,487.125,-75.24822274881512,-13.001777251184876
15141,0,6175.0,4,2024,9198.0,15589.0,,4.0,385.9375,435.9241706161137,487.15625,-49.98667061611371,-51.23207938388629
4375,1,5939.0,0,2025,8417.0,15590.0,,1.0,371.1875,398.90995260663504,487.1875,-27.722452606635045,-88.27754739336496
4479,0,6086.0,0,2025,8491.0,15592.0,,1.0,380.375,402.4170616113744,487.25,-22.04206161137438,-84.83293838862562
5833,1,7176.0,0,2025,11652.0,15592.0,,3.0,448.5,552.2274881516587,487.25,-103.72748815165869,64.97748815165869
932,0,6218.0,0,2024,9574.0,15597.0,20901.0,2.0,388.625,453.74407582938386,487.40625,-65.11907582938386,-33.66217417061614
933,1,6221.0,0,2024,9574.0,15597.0,22080.0,1.0,388.8125,453.74407582938386,487.40625,-64.93157582938386,-33.66217417061614
1153,0,6552.0,0,2024,8964.0,15598.0,,6.0,409.5,424.8341232227488,487.4375,-15.334123222748815,-62.603376777251185
6386,1,7087.0,0,2025,9937.0,15601.0,,1.0,442.9375,470.94786729857816,487.53125,-28.01036729857816,-16.58338270142184
6244,0,7569.0,0,2025,9973.0,15601.0,,2.0,473.0625,472.6540284360189,487.53125,0.4084715639810952,-14.877221563981095
955,0,6331.0,0,2024,8406.0,15602.0,23434.0,3.0,395.6875,398.38862559241704,487.5625,-2.7011255924170428,-89.17387440758296
1872,1,7262.0,0,2024,9670.0,15603.0,,4.0,453.875,458.2938388625592,487.59375,-4.418838862559198,-29.2999111374408
1565,0,6889.0,0,2024,8624.0,15605.0,22808.0,1.0,430.5625,408.7203791469194,487.65625,21.842120853080587,-78.93587085308059
7122,0,8353.0,0,2025,9556.0,15605.0,,3.0,522.0625,452.8909952606635,487.65625,69.17150473933651,-34.76525473933651
4626,0,6167.0,0,2025,7753.0,15606.0,,2.0,385.4375,367.4407582938388,487.6875,17.996741706161174,-120.24674170616117
15340,0,7274.0,4,2024,8959.0,15608.0,19192.0,5.0,454.625,424.59715639810423,487.75,30.027843601895768,-63.15284360189577
15470,1,8330.0,4,2024,9901.0,15611.0,,2.0,520.625,469.2417061611374,487.84375,51.383293838862585,-18.602043838862585
6348,1,7063.0,0,2025,9179.0,15612.0,,5.0,441.4375,435.02369668246445,487.875,6.413803317535553,-52.85130331753555
5352,0,6777.0,0,2025,9041.0,15614.0,,3.0,423.5625,428.48341232227483,487.9375,-4.92091232227483,-59.45408767772517
3010,1,8594.0,0,2024,10109.0,15614.0,,1.0,537.125,479.0995260663507,487.9375,58.02547393364932,-8.837973933649323
16181,1,8387.0,5,2024,9962.0,15617.0,,5.0,524.1875,472.1327014218009,488.03125,52.0547985781991,-15.898548578199097
1632,1,7008.0,0,2024,9442.0,15622.0,,4.0,438.0,447.4881516587677,488.1875,-9.48815165876772,-40.69934834123228
3892,0,5180.0,0,2025,7627.0,15625.0,,3.0,323.75,361.46919431279616,488.28125,-37.71919431279616,-126.81205568720384
4907,0,6480.0,0,2025,9408.0,15625.0,,1.0,405.0,445.8767772511848,488.28125,-40.87677725118482,-42.40447274881518
1434,0,6808.0,0,2024,9551.0,15627.0,,2.0,425.5,452.6540284360189,488.34375,-27.154028436018905,-35.689721563981095
1911,1,7107.0,0,2024,9861.0,15627.0,23178.0,3.0,444.1875,467.34597156398104,488.34375,-23.15847156398104,-20.99777843601896
5319,0,6834.0,0,2025,14458.0,15628.0,,7.0,427.125,685.21327014218,488.375,-258.08827014218,196.83827014218002
5764,0,7074.0,0,2025,9395.0,15629.0,,1.0,442.125,445.260663507109,488.40625,-3.1356635071089727,-43.14558649289103
1560,1,6938.0,0,2024,9433.0,15630.0,22052.0,3.0,433.625,447.06161137440756,488.4375,-13.436611374407562,-41.37588862559244
1596,1,6863.0,0,2024,9499.0,15630.0,21022.0,3.0,428.9375,450.18957345971563,488.4375,-21.252073459715632,-38.24792654028437
6899,1,8085.0,0,2025,11295.0,15630.0,,1.0,505.3125,535.3080568720379,488.4375,-29.995556872037923,46.87055687203792
15215,0,6540.0,4,2024,8956.0,15631.0,,0.0,408.75,424.4549763033175,488.46875,-15.704976303317494,-64.0137736966825
15306,0,7114.0,4,2024,9651.0,15631.0,,2.0,444.625,457.39336492890993,488.46875,-12.768364928909932,-31.075385071090068
15953,0,7073.0,5,2024,9540.0,15632.0,,7.0,442.0625,452.1327014218009,488.5,-10.070201421800903,-36.3672985781991
5248,0,6665.0,0,2025,6555.0,15637.0,,2.0,416.5625,310.66350710900474,488.65625,105.89899289099526,-177.99274289099526
5353,0,6811.0,0,2025,9692.0,15637.0,,1.0,425.6875,459.3364928909952,488.65625,-33.6489928909952,-29.319757109004797
1150,0,6376.0,0,2024,8152.0,15641.0,,7.0,398.5,386.3507109004739,488.78125,12.149289099526072,-102.43053909952607
5218,0,6670.0,0,2025,7374.0,15642.0,,,416.875,349.47867298578194,488.8125,67.39632701421806,-139.33382701421806
14207,0,8508.0,2,2024,10819.0,15642.0,,2.0,531.75,512.7488151658767,488.8125,19.00118483412325,23.93631516587675
4786,0,6318.0,0,2025,9391.0,15643.0,,1.0,394.875,445.07109004739334,488.84375,-50.19609004739334,-43.77265995260666
2634,0,8072.0,0,2024,10028.0,15643.0,,2.0,504.5,475.260663507109,488.84375,29.239336492891027,-13.583086492891027
4627,0,6072.0,0,2025,8494.0,15644.0,,1.0,379.5,402.5592417061611,488.875,-23.059241706161117,-86.31575829383888
7549,0,8893.0,0,2025,9429.0,15648.0,,3.0,555.8125,446.87203791469193,489.0,108.94046208530807,-42.12796208530807
7075,1,7668.0,0,2025,9444.0,15649.0,,2.0,479.25,447.58293838862556,489.03125,31.667061611374436,-41.448311611374436
185,0,5127.0,0,2024,7240.0,15652.0,14270.0,2.0,320.4375,343.127962085308,489.125,-22.690462085308013,-145.997037914692
1403,0,6589.0,0,2024,9094.0,15652.0,21676.0,4.0,411.8125,430.99526066350705,489.125,-19.182760663507054,-58.129739336492946
1563,0,6799.0,0,2024,7575.0,15653.0,18971.0,1.0,424.9375,359.0047393364929,489.15625,65.93276066350711,-130.1515106635071
1545,0,6919.0,0,2024,10416.0,15656.0,,3.0,432.4375,493.649289099526,489.25,-61.211789099526015,4.399289099526015
14054,1,7086.0,2,2024,8638.0,15659.0,,2.0,442.875,409.38388625592415,489.34375,33.49111374407585,-79.95986374407585
15269,0,6825.0,4,2024,9134.0,15659.0,21361.0,4.0,426.5625,432.8909952606635,489.34375,-6.328495260663487,-56.45275473933651
6876,0,7977.0,0,2025,10063.0,15660.0,,1.0,498.5625,476.9194312796208,489.375,21.643068720379176,-12.455568720379176
3895,0,5231.0,0,2025,6926.0,15663.0,,2.0,326.9375,328.2464454976303,489.46875,-1.3089454976303045,-161.2223045023697
4214,0,5645.0,0,2025,8301.0,15663.0,,3.0,352.8125,393.4123222748815,489.46875,-40.59982227488149,-96.05642772511851
6759,1,5561.0,0,2025,14290.0,15663.0,,1.0,347.5625,677.2511848341231,489.46875,-329.68868483412314,187.78243483412314
2128,1,7535.0,0,2024,10072.0,15664.0,,1.0,470.9375,477.34597156398104,489.5,-6.408471563981038,-12.154028436018962
1599,0,6921.0,0,2024,8990.0,15665.0,,3.0,432.5625,426.06635071090045,489.53125,6.496149289099549,-63.46489928909955
812,0,5316.0,0,2024,8012.0,15666.0,19088.0,3.0,332.25,379.7156398104265,489.5625,-47.465639810426524,-109.84686018957348
6336,1,7500.0,0,2025,8996.0,15667.0,,1.0,468.75,426.3507109004739,489.59375,42.39928909952607,-63.24303909952607
