,id,chipTime_16k,year,chipTime_21k,chipTime_32k,chipTime_42k,pace_16k,pace_21k,pace_32k,pace_change_16k_21k,pace_change_21k_32k,city_Baguio,city_Cagayan de Oro,city_Cebu,city_Davao,city_Iloilo-Bacolod,city_Manila,gender_Female,gender_Male,age_17 an,age_18-24,age_20-24,age_25-29,age_30-34,age_35-39,age_40-44,age_45-49,age_50-54,age_55-59,age_60-64,age_65-69,age_70+ M,age_70-74,age_75-79,age_U
1254,540,5794.0,2024,7731.0,13763.0,22108.0,362.125,366.3981042654028,430.09375,-4.2731042654028215,-63.69564573459718,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1255,477,5689.0,2024,7923.0,13764.0,,355.5625,375.49763033175356,430.125,-19.935130331753555,-54.627369668246445,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1256,1166,6530.0,2024,8807.0,13764.0,,408.125,417.39336492890993,430.125,-9.268364928909932,-12.731635071090068,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1257,6223,7510.0,2025,10565.0,13767.0,,469.375,500.71090047393363,430.21875,-31.335900473933634,70.49215047393363,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1258,1161,6569.0,2024,8241.0,13769.0,,410.5625,390.5687203791469,430.28125,19.993779620853104,-39.712529620853104,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1259,4723,6368.0,2025,9223.0,13769.0,,398.0,437.10900473933646,430.28125,-39.109004739336456,6.827754739336456,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1260,671,5877.0,2024,7831.0,13774.0,17630.0,367.3125,371.1374407582938,430.4375,-3.824940758293792,-59.30005924170621,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1261,720,5968.0,2024,8399.0,13774.0,,373.0,398.0568720379147,430.4375,-25.056872037914673,-32.38062796208533,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1262,15195,6380.0,2024,8745.0,13774.0,16685.0,398.75,414.4549763033175,430.4375,-15.704976303317494,-15.982523696682506,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1263,3388,9206.0,2024,12860.0,13775.0,,575.375,609.4786729857819,430.46875,-34.10367298578194,179.00992298578194,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1264,1481,6865.0,2024,10166.0,13776.0,,429.0625,481.80094786729853,430.5,-52.73844786729853,51.30094786729853,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1265,15787,6124.0,2024,6845.0,13777.0,18780.0,382.75,324.4075829383886,430.53125,58.3424170616114,-106.1236670616114,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1266,7487,8833.0,2025,12282.0,13778.0,,552.0625,582.085308056872,430.5625,-30.02280805687201,151.522808056872,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1267,3883,5248.0,2025,7550.0,13783.0,,328.0,357.8199052132701,430.71875,-29.81990521327009,-72.89884478672991,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1268,15312,7124.0,2024,8515.0,13783.0,,445.25,403.5545023696682,430.71875,41.69549763033177,-27.164247630331772,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1269,15697,5637.0,2024,7958.0,13784.0,,352.3125,377.15639810426535,430.75,-24.84389810426535,-53.59360189573465,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1270,2270,7524.0,2024,10485.0,13784.0,,470.25,496.9194312796208,430.75,-26.669431279620824,66.16943127962082,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1271,5751,7086.0,2025,8954.0,13787.0,,442.875,424.3601895734597,430.84375,18.514810426540294,-6.4835604265402935,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1272,1000,6347.0,2024,8287.0,13788.0,,396.6875,392.74881516587675,430.875,3.9386848341232508,-38.12618483412325,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1273,1980,7400.0,2024,7849.0,13789.0,,462.5,371.9905213270142,430.90625,90.50947867298578,-58.91572867298578,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1274,15813,6270.0,2024,8189.0,13790.0,,391.875,388.10426540284357,430.9375,3.7707345971564337,-42.833234597156434,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1275,14975,4795.0,2024,8603.0,13790.0,,299.6875,407.7251184834123,430.9375,-108.0376184834123,-23.212381516587698,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1276,342,5447.0,2024,8633.0,13791.0,19071.0,340.4375,409.14691943127957,430.96875,-68.70941943127957,-21.82183056872043,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1277,4638,5661.0,2025,7917.0,13792.0,,353.8125,375.2132701421801,431.0,-21.40077014218008,-55.78672985781992,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1278,8080,9795.0,2025,12963.0,13792.0,,612.1875,614.3601895734597,431.0,-2.1726895734597065,183.3601895734597,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1279,4635,5658.0,2025,9636.0,13795.0,,353.625,456.6824644549763,431.09375,-103.0574644549763,25.588714454976298,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1280,647,5890.0,2024,8245.0,13800.0,,368.125,390.7582938388625,431.25,-22.633293838862528,-40.49170616113747,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1281,15167,6292.0,2024,8544.0,13801.0,18492.0,393.25,404.9289099526066,431.28125,-11.678909952606602,-26.352340047393398,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1282,4108,5585.0,2025,7450.0,13803.0,,349.0625,353.0805687203791,431.34375,-4.018068720379119,-78.26318127962088,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1283,8633,5938.0,2024,8220.0,13812.0,19444.0,371.125,389.5734597156398,431.625,-18.448459715639785,-42.051540284360215,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1284,571,5857.0,2024,8275.0,13813.0,19831.0,366.0625,392.18009478672985,431.65625,-26.117594786729853,-39.47615521327015,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1285,5049,6031.0,2025,9216.0,13813.0,,376.9375,436.7772511848341,431.65625,-59.839751184834086,5.1210011848340855,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1286,15944,7007.0,2024,8264.0,13815.0,26858.0,437.9375,391.6587677725118,431.71875,46.278732227488206,-40.059982227488206,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1287,14037,6952.0,2024,9734.0,13819.0,,434.5,461.3270142180094,431.84375,-26.827014218009424,29.483264218009424,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1288,15808,6287.0,2024,8253.0,13823.0,,392.9375,391.1374407582938,431.96875,1.800059241706208,-40.83130924170621,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1289,15972,7138.0,2024,8725.0,13823.0,18657.0,446.125,413.50710900473933,431.96875,32.617890995260666,-18.461640995260666,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1290,1622,6825.0,2024,8522.0,13824.0,,426.5625,403.8862559241706,432.0,22.676244075829402,-28.113744075829402,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1291,4347,5916.0,2025,8158.0,13834.0,,369.75,386.63507109004735,432.3125,-16.885071090047347,-45.67742890995265,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1292,5020,5884.0,2025,10597.0,13836.0,,367.75,502.22748815165875,432.375,-134.47748815165875,69.85248815165875,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1293,884,6234.0,2024,8802.0,13837.0,19917.0,389.625,417.15639810426535,432.40625,-27.53139810426535,-15.24985189573465,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1294,15720,5834.0,2024,8659.0,13839.0,21597.0,364.625,410.37914691943126,432.46875,-45.754146919431264,-22.089603080568736,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1295,658,5933.0,2024,7698.0,13845.0,21756.0,370.8125,364.8341232227488,432.65625,5.978376777251185,-67.82212677725119,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1296,6756,7887.0,2025,6946.0,13846.0,,492.9375,329.1943127962085,432.6875,163.74318720379148,-103.49318720379148,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1297,773,6117.0,2024,8410.0,13857.0,20777.0,382.3125,398.5781990521327,433.03125,-16.265699052132675,-34.453050947867325,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1298,4119,5039.0,2025,7230.0,13861.0,,314.9375,342.65402843601896,433.15625,-27.71652843601896,-90.50222156398104,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1299,910,6214.0,2024,8903.0,13862.0,,388.375,421.94312796208527,433.1875,-33.56812796208527,-11.24437203791473,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1300,8709,6618.0,2024,9290.0,13863.0,,413.625,440.2843601895734,433.21875,-26.65936018957342,7.06561018957342,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1301,1173,5733.0,2024,7811.0,13864.0,,358.3125,370.18957345971563,433.25,-11.877073459715632,-63.06042654028437,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1302,1258,6307.0,2024,10111.0,13867.0,19874.0,394.1875,479.1943127962085,433.34375,-85.00681279620852,45.85056279620852,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1303,1058,6189.0,2024,8093.0,13870.0,21466.0,386.8125,383.5545023696682,433.4375,3.257997630331772,-49.88299763033177,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1304,4496,6093.0,2025,8595.0,13875.0,,380.8125,407.34597156398104,433.59375,-26.53347156398104,-26.24777843601896,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1305,1593,6715.0,2024,8878.0,13878.0,20734.0,419.6875,420.7582938388625,433.6875,-1.070793838862528,-12.929206161137472,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1306,4589,6209.0,2025,8935.0,13880.0,,388.0625,423.4597156398104,433.75,-35.39721563981038,-10.290284360189617,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1307,5121,6119.0,2025,8626.0,13883.0,,382.4375,408.8151658767772,433.84375,-26.3776658767772,-25.0285841232228,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1308,15588,4434.0,2024,5729.0,13887.0,,277.125,271.5165876777251,433.96875,5.608412322274887,-162.4521623222749,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1309,8541,5126.0,2024,7193.0,13891.0,,320.375,340.90047393364927,434.09375,-20.525473933649266,-93.19327606635073,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1310,8753,6983.0,2024,7953.0,13893.0,,436.4375,376.9194312796208,434.15625,59.518068720379176,-57.236818720379176,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1311,4863,5782.0,2025,7368.0,13894.0,,361.375,349.1943127962085,434.1875,12.180687203791479,-84.99318720379148,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1312,642,5347.0,2024,8962.0,13896.0,,334.1875,424.73933649289097,434.25,-90.55183649289097,-9.51066350710903,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1313,370,5406.0,2024,7611.0,13897.0,17990.0,337.875,360.71090047393363,434.28125,-22.835900473933634,-73.57034952606637,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1314,15828,6393.0,2024,8489.0,13900.0,19503.0,399.5625,402.32227488151653,434.375,-2.7597748815165346,-32.052725118483465,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1315,737,5861.0,2024,8089.0,13903.0,19932.0,366.3125,383.3649289099526,434.46875,-17.052428909952596,-51.103821090047404,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1316,4448,5955.0,2025,8765.0,13910.0,,372.1875,415.4028436018957,434.6875,-43.21534360189571,-19.28465639810429,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1317,4208,5650.0,2025,8113.0,13912.0,,353.125,384.50236966824644,434.75,-31.377369668246445,-50.247630331753555,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1318,3845,5152.0,2025,7266.0,13915.0,,322.0,344.3601895734597,434.84375,-22.360189573459706,-90.4835604265403,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1319,4319,5768.0,2025,7838.0,13916.0,,360.5,371.46919431279616,434.875,-10.969194312796162,-63.40580568720384,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1320,4475,5910.0,2025,9118.0,13916.0,,369.375,432.1327014218009,434.875,-62.7577014218009,-2.7422985781990974,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1321,1715,6953.0,2024,8969.0,13918.0,19563.0,434.5625,425.07109004739334,434.9375,9.49140995260666,-9.86640995260666,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1322,15800,6231.0,2024,8433.0,13921.0,18323.0,389.4375,399.66824644549763,435.03125,-10.23074644549763,-35.36300355450237,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1323,15939,6975.0,2024,10993.0,13921.0,,435.9375,520.9952606635071,435.03125,-85.05776066350711,85.96401066350711,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1324,4511,5548.0,2025,7285.0,13927.0,,346.75,345.260663507109,435.21875,1.4893364928910273,-89.95808649289103,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1325,13948,6180.0,2024,7589.0,13929.0,20264.0,386.25,359.66824644549763,435.28125,26.58175355450237,-75.61300355450237,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1326,1553,6712.0,2024,9727.0,13935.0,20308.0,419.5,460.99526066350705,435.46875,-41.495260663507054,25.526510663507054,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1327,1245,6399.0,2024,8974.0,13938.0,24320.0,399.9375,425.30805687203787,435.5625,-25.370556872037866,-10.254443127962134,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1328,13843,5195.0,2024,7036.0,13944.0,,324.6875,333.4597156398104,435.75,-8.772215639810383,-102.29028436018962,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1329,15807,6293.0,2024,8143.0,13944.0,,393.3125,385.9241706161137,435.75,7.388329383886287,-49.82582938388629,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1330,1072,6172.0,2024,8463.0,13944.0,,385.75,401.0900473933649,435.75,-15.340047393364898,-34.6599526066351,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1331,8614,5840.0,2024,7489.0,13945.0,,365.0,354.9289099526066,435.78125,10.071090047393398,-80.8523400473934,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1332,501,5752.0,2024,9305.0,13947.0,19486.0,359.5,440.99526066350705,435.84375,-81.49526066350705,5.151510663507054,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1333,1119,6410.0,2024,8943.0,13948.0,17947.0,400.625,423.8388625592417,435.875,-23.213862559241704,-12.036137440758296,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1334,131,4919.0,2024,9304.0,13948.0,19488.0,307.4375,440.94786729857816,435.875,-133.51036729857816,5.07286729857816,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1335,444,5264.0,2024,7535.0,13949.0,22031.0,329.0,357.10900473933646,435.90625,-28.109004739336456,-78.79724526066354,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1336,14967,4634.0,2024,6666.0,13951.0,,289.625,315.9241706161137,435.96875,-26.299170616113713,-120.04457938388629,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1337,3993,5408.0,2025,7186.0,13955.0,,338.0,340.5687203791469,436.09375,-2.568720379146896,-95.5250296208531,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1338,15727,5849.0,2024,7465.0,13955.0,19809.0,365.5625,353.79146919431275,436.09375,11.771030805687246,-82.30228080568725,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1339,525,5692.0,2024,7975.0,13957.0,,355.75,377.9620853080568,436.15625,-22.212085308056828,-58.19416469194317,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1340,904,6224.0,2024,8694.0,13963.0,,389.0,412.0379146919431,436.34375,-23.037914691943115,-24.305835308056885,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1341,14954,4260.0,2024,8023.0,13966.0,,266.25,380.2369668246445,436.4375,-113.98696682464453,-56.200533175355474,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1342,874,6070.0,2024,10307.0,13975.0,,379.375,488.48341232227483,436.71875,-109.10841232227483,51.76466232227483,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1343,15182,6363.0,2024,8389.0,13977.0,,397.6875,397.58293838862556,436.78125,0.10456161137443587,-39.198311611374436,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1344,844,6198.0,2024,8657.0,13978.0,20965.0,387.375,410.2843601895734,436.8125,-22.90936018957342,-26.52813981042658,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1345,15852,6573.0,2024,10186.0,13978.0,,410.8125,482.74881516587675,436.8125,-71.93631516587675,45.93631516587675,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1346,3969,5339.0,2025,6783.0,13981.0,,333.6875,321.46919431279616,436.90625,12.218305687203838,-115.43705568720384,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1347,15168,6279.0,2024,8295.0,13983.0,,392.4375,393.127962085308,436.96875,-0.6904620853080132,-43.84078791469199,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1348,4342,5867.0,2025,7234.0,13984.0,,366.6875,342.8436018957346,437.0,23.843898104265406,-94.1563981042654,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1349,15668,5523.0,2024,7633.0,13984.0,,345.1875,361.75355450236964,437.0,-16.56605450236964,-75.24644549763036,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1350,4138,5604.0,2025,7646.0,13992.0,,350.25,362.3696682464455,437.25,-12.119668246445485,-74.88033175355451,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1351,393,5528.0,2024,8644.0,13993.0,20820.0,345.5,409.66824644549763,437.28125,-64.16824644549763,-27.61300355450237,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1352,5948,7332.0,2025,8508.0,13996.0,,458.25,403.22274881516586,437.375,55.02725118483414,-34.15225118483414,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1353,457,5654.0,2024,8020.0,13998.0,,353.375,380.0947867298578,437.4375,-26.719786729857788,-57.34271327014221,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1354,3902,5251.0,2025,7736.0,13999.0,,328.1875,366.63507109004735,437.46875,-38.44757109004735,-70.83367890995265,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1355,7291,8493.0,2025,11946.0,14002.0,,530.8125,566.1611374407582,437.5625,-35.34863744075824,128.59863744075824,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1356,811,6158.0,2024,8714.0,14003.0,,384.875,412.9857819905213,437.59375,-28.110781990521275,-24.607968009478725,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1357,5850,6644.0,2025,8245.0,14004.0,,415.25,390.7582938388625,437.625,24.491706161137472,-46.86670616113747,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1358,1455,6755.0,2024,8342.0,14004.0,17849.0,422.1875,395.3554502369668,437.625,26.832049763033183,-42.26954976303318,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1359,2233,7478.0,2024,10511.0,14006.0,,467.375,498.15165876777246,437.6875,-30.77665876777246,60.46415876777246,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1360,14436,6352.0,2024,8586.0,14007.0,20516.0,397.0,406.9194312796208,437.71875,-9.919431279620824,-30.799318720379176,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1361,1327,6432.0,2024,8708.0,14008.0,,402.0,412.70142180094786,437.75,-10.701421800947855,-25.048578199052145,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1362,598,5655.0,2024,7514.0,14009.0,,353.4375,356.11374407582935,437.78125,-2.676244075829345,-81.66750592417065,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1363,1330,6564.0,2024,8611.0,14011.0,,410.25,408.10426540284357,437.84375,2.1457345971564337,-29.739484597156434,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1364,959,6187.0,2024,10840.0,14014.0,,386.6875,513.7440758293839,437.9375,-127.05657582938386,75.80657582938386,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1365,15596,4682.0,2024,9130.0,14016.0,,292.625,432.70142180094786,438.0,-140.07642180094786,-5.2985781990521446,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1366,16309,10403.0,2024,13818.0,14016.0,,650.1875,654.8815165876777,438.0,-4.694016587677652,216.88151658767765,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1367,5367,6660.0,2025,9341.0,14020.0,,416.25,442.70142180094786,438.125,-26.451421800947855,4.5764218009478554,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1368,2002,7401.0,2024,9550.0,14020.0,20809.0,462.5625,452.60663507109,438.125,9.955864928909989,14.481635071090011,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1369,14104,7626.0,2024,8461.0,14024.0,,476.625,400.99526066350705,438.25,75.62973933649295,-37.254739336492946,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1370,4618,6215.0,2025,7481.0,14026.0,,388.4375,354.54976303317534,438.3125,33.88773696682466,-83.76273696682466,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1371,14126,7786.0,2024,8030.0,14027.0,,486.625,380.5687203791469,438.34375,106.0562796208531,-57.775029620853104,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1372,8886,8276.0,2024,8240.0,14028.0,,517.25,390.521327014218,438.375,126.728672985782,-47.853672985782,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1373,4757,5806.0,2025,7737.0,14029.0,,362.875,366.6824644549763,438.40625,-3.807464454976298,-71.7237855450237,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1374,1468,6721.0,2024,8364.0,14030.0,,420.0625,396.3981042654028,438.4375,23.66439573459718,-42.03939573459718,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1375,8600,5659.0,2024,8866.0,14032.0,20134.0,353.6875,420.18957345971563,438.5,-66.50207345971563,-18.310426540284368,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1376,7757,6699.0,2025,10392.0,14032.0,,418.6875,492.51184834123217,438.5,-73.82434834123217,54.01184834123217,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1377,13877,5553.0,2024,10567.0,14032.0,,347.0625,500.8056872037914,438.5,-153.74318720379142,62.30568720379142,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1378,753,6059.0,2024,8100.0,14033.0,22257.0,378.6875,383.8862559241706,438.53125,-5.198755924170598,-54.6449940758294,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1379,15690,5584.0,2024,7820.0,14034.0,,349.0,370.6161137440758,438.5625,-21.61611374407579,-67.94638625592421,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
